-250	-250	0.00161201815894223
-246	-250	0.0136948896932361
-242	-250	-0.0427046246513355
-238	-250	0.00577678864964904
-234	-250	-0.0121966244983920
-230	-250	0.0277703367603120
-226	-250	0.0112865612264788
-222	-250	0.000353371132206972
-218	-250	0.00775733393214822
-214	-250	0.0282665922742750
-210	-250	-0.0283323681524445
-206	-250	0.0113392778361470
-202	-250	-0.0105955207496068
-198	-250	-0.00802926854637349
-194	-250	-0.0121056529908992
-190	-250	0.0434456219370626
-186	-250	-0.00624192818563447
-182	-250	0.0176334097382232
-178	-250	-0.0232239654539828
-174	-250	0.000885368912264083
-170	-250	0.0114370889661867
-166	-250	0.000277570428845797
-162	-250	-0.00791273000794851
-158	-250	-0.0119157644831899
-154	-250	0.0146240851514263
-150	-250	0.00514850106269163
-146	-250	0.0302555632344166
-142	-250	-0.00711855251021247
-138	-250	0.0344193726748077
-134	-250	0.00162436664526070
-130	-250	0.0404481578564005
-126	-250	-0.0228606038823301
-122	-250	-0.0126150993177632
-118	-250	0.0277028842957431
-114	-250	0.0367862465066225
-110	-250	-0.0272167383046149
-106	-250	-0.0182165517613127
-102	-250	0.00585569008248699
-98	-250	0.0173072281671876
-94	-250	0.00347581482363565
-90	-250	-0.0216523117593897
-86	-250	-0.0153340396566135
-82	-250	0.0109419031856662
-78	-250	0.00488027706525716
-74	-250	0.0349799308183454
-70	-250	0.00174940449091183
-66	-250	-0.00155932121496470
-62	-250	-0.00826068940702767
-58	-250	0.0399706252286725
-54	-250	0.0194099671570242
-50	-250	0.0270902042169988
-46	-250	-0.00480085789996159
-42	-250	-0.0316884730833301
-38	-250	-8.06861480664354e-05
-34	-250	0.0516036515337107
-30	-250	-0.0289325044044686
-26	-250	0.0292663243412363
-22	-250	-0.0164773487995958
-18	-250	-0.0124184510645358
-14	-250	-0.0350441376820258
-10	-250	0.0219777004542022
-6	-250	-0.00515298413403012
-2	-250	-0.0109584688040234
2	-250	0.00435396235219271
6	-250	-0.0306112802969735
10	-250	0.00217970754086459
14	-250	-0.0259129132558115
18	-250	0.0226610579601565
22	-250	0.00308453571472194
26	-250	0.0180025943638704
30	-250	0.0369799689839643
34	-250	0.00104427083503402
38	-250	0.00662962290771390
42	-250	0.00741904724574936
46	-250	0.00724502751298417
50	-250	0.0254538817419798
54	-250	-0.0313193684272895
58	-250	-0.00702662238260522
